headline	date	url	order	number_words	newspaper
Quem é Kathryn Mayorga, que acusa Ronaldo de violação?	2018-10-03	https://arquivo.pt/noFrame/replay/20181003170010/https://www.publico.pt/	5	9	PUBLICO
Internamento em casa só com garantia de segurança clínica e acordo do doente	2018-10-03	https://arquivo.pt/noFrame/replay/20181003170010/https://www.publico.pt/	1	13	PUBLICO
BE e PSD avançam com projectos para garantir anonimato dos dadores	2018-10-03	https://arquivo.pt/noFrame/replay/20181003170010/https://www.publico.pt/	0	11	PUBLICO
Ronaldo fora dos convocados da selecção. Fernando Santos e FPF acreditam na inocência do jogador	2018-10-04	https://arquivo.pt/noFrame/replay/20181004170052/https://www.publico.pt/	5	15	PUBLICO
Justiça espanhola investiga compra do BPI pelo CaixaBank	2018-10-04	https://arquivo.pt/noFrame/replay/20181004170052/https://www.publico.pt/	3	8	PUBLICO
Tancos. Marcelo questiona Costa esta tarde	2018-10-04	https://arquivo.pt/noFrame/replay/20181004170052/https://www.publico.pt/	2	6	PUBLICO
Brazão promete pedir quebra do segredo de justiça em defesa da honra	2018-10-04	https://arquivo.pt/noFrame/replay/20181004170052/https://www.publico.pt/	1	12	PUBLICO
Para o Partido Republicano, FBI confirmou a seriedade do juiz Kavanaugh	2018-10-04	https://arquivo.pt/noFrame/replay/20181004170052/https://www.publico.pt/	4	11	PUBLICO
Professores: As lutas feitas até aqui têm sido muito cor-de-rosa	2018-10-05	https://arquivo.pt/noFrame/replay/20181005170048/https://www.publico.pt/	0	10	PUBLICO
Nobel da Paz atribuído a Denis Mukwege e Nadia Murad contra a violência sexual na guerra	2018-10-05	https://arquivo.pt/noFrame/replay/20181005170048/https://www.publico.pt/	1	16	PUBLICO
A lição de Marcelo ao país: atenção às Forças Armadas e ao voto, mas não só	2018-10-05	https://arquivo.pt/noFrame/replay/20181005170048/https://www.publico.pt/	2	16	PUBLICO
Ministro apela aos agricultores para não fazerem queimadas	2018-10-05	https://arquivo.pt/noFrame/replay/20181005170048/https://www.publico.pt/	3	8	PUBLICO
Foto de Ronaldo retirada do site da dona do videojogo FIFA	2018-10-05	https://arquivo.pt/noFrame/replay/20181005170048/https://www.publico.pt/	5	11	PUBLICO
Venda de capital da Sonae MC pode chegar aos 33,7%	2018-10-05	https://arquivo.pt/noFrame/replay/20181005170048/https://www.publico.pt/	4	10	PUBLICO
Cinco momentos em que Banksy trocou as voltas ao mundo da arte	2018-10-06	https://arquivo.pt/noFrame/replay/20181006170011/https://www.publico.pt/	5	12	PUBLICO
Obra de Banksy autodestrói-se depois de ser vendida por 1,2 milhões de euros	2018-10-06	https://arquivo.pt/noFrame/replay/20181006170011/https://www.publico.pt/	4	13	PUBLICO
Centeno avisa: não há margem visível para ir além dos 50 milhões nos aumentos	2018-10-06	https://arquivo.pt/noFrame/replay/20181006170011/https://www.publico.pt/	3	14	PUBLICO
António Costa defende a presunção da inocência de Ronaldo	2018-10-06	https://arquivo.pt/noFrame/replay/20181006170011/https://www.publico.pt/	2	9	PUBLICO
Haddad, entalado entre Lula e a guerra das  fake news de Bolsonaro	2018-10-06	https://arquivo.pt/noFrame/replay/20181006170011/https://www.publico.pt/	1	13	PUBLICO
Portugal está na liga dos últimos no que diz respeito a crianças à guarda do Estado	2018-10-06	https://arquivo.pt/noFrame/replay/20181006170011/https://www.publico.pt/	0	16	PUBLICO
Portugueses na Venezuela foram bode expiatório de Maduro	2018-10-06	https://arquivo.pt/noFrame/replay/20181006211704/https://www.expresso.pt/	4	8	EXPRESSO
MNE lança programa de ajuda médica e financeira a luso-descendentes na Venezuela	2018-10-06	https://arquivo.pt/noFrame/replay/20181006211704/https://www.expresso.pt/	3	12	EXPRESSO
Venezuela: Secretário das Comunidades de Portugal visita um país em crise	2018-10-06	https://arquivo.pt/noFrame/replay/20181006211704/https://www.expresso.pt/	2	11	EXPRESSO
Brexit: Juncker otimista sobre acordo este mês ou em novembro	2018-10-06	https://arquivo.pt/noFrame/replay/20181006211704/https://www.expresso.pt/	1	10	EXPRESSO
Costa defende Ronaldo: Não basta alguém ser acusado para ser culpado	2018-10-06	https://arquivo.pt/noFrame/replay/20181006211704/https://www.expresso.pt/	0	11	EXPRESSO
Morreu Odette Ferreira, pioneira na investigação e luta contra a sida em Portugal	2018-10-07	https://arquivo.pt/noFrame/replay/20181007170058/https://www.publico.pt/	5	13	PUBLICO
Santo Ronaldo e as prostitutas	2018-10-07	https://arquivo.pt/noFrame/replay/20181007170058/https://www.publico.pt/	4	5	PUBLICO
Fogos: Governo vai proibir venda durante dez anos de casas reconstruídas	2018-10-07	https://arquivo.pt/noFrame/replay/20181007170058/https://www.publico.pt/	3	11	PUBLICO
Foguetes e um rali. Associação denuncia negligência do parque Sintra-Cascais	2018-10-07	https://arquivo.pt/noFrame/replay/20181007170058/https://www.publico.pt/	2	10	PUBLICO
Eleições no Brasil: Bolsonaro confia em vitória à primeira volta	2018-10-07	https://arquivo.pt/noFrame/replay/20181007170058/https://www.publico.pt/	1	10	PUBLICO
Mais de 600 hectares ardidos no incêndio da serra de Sintra	2018-10-07	https://arquivo.pt/noFrame/replay/20181007170058/https://www.publico.pt/	0	11	PUBLICO
Acórdão da Operação Fizz adiado	2018-10-08	https://arquivo.pt/noFrame/replay/20181008170010/https://www.publico.pt/	5	5	PUBLICO
Major Brazão pediu ao MP para ser interrogado na posse de documentação relevante	2018-10-08	https://arquivo.pt/noFrame/replay/20181008170010/https://www.publico.pt/	3	13	PUBLICO
Jair Bolsonaro não é uma escolha normal	2018-10-08	https://arquivo.pt/noFrame/replay/20181008170010/https://www.publico.pt/	2	7	PUBLICO
Haddad visitou Lula na prisão mas um sector do PT pede que ex-Presidente se afaste	2018-10-08	https://arquivo.pt/noFrame/replay/20181008170010/https://www.publico.pt/	1	15	PUBLICO
Marcelo: veto de Cavaco a Saramago foi falta de senso de gosto	2018-10-08	https://arquivo.pt/noFrame/replay/20181008170010/https://www.publico.pt/	0	12	PUBLICO
Ex-chefe de gabinete da Defesa assume ter recebido memorando sobre Tancos	2018-10-10	https://arquivo.pt/noFrame/replay/20181010170053/https://www.publico.pt/	5	11	PUBLICO
Vistos Gold: Transparência Internacional denuncia riscos de corrupção e segurança	2018-10-10	https://arquivo.pt/noFrame/replay/20181010170053/https://www.publico.pt/	0	10	PUBLICO
António Costa admite rever regime dos vistos gold fora do OE	2018-10-10	https://arquivo.pt/noFrame/replay/20181010170053/https://www.publico.pt/	1	11	PUBLICO
Guru económico de Bolsonaro investigado por fraude com fundos de pensões	2018-10-10	https://arquivo.pt/noFrame/replay/20181010170053/https://www.publico.pt/	3	11	PUBLICO
Governo está à vontade com nomeação de Carlos Pereira para a ERSE	2018-10-10	https://arquivo.pt/noFrame/replay/20181010170053/https://www.publico.pt/	4	12	PUBLICO
Tribunal de Contas recusa visto a investimento de 15,6 milhões no SIRESP	2018-10-10	https://arquivo.pt/noFrame/replay/20181010170053/https://www.publico.pt/	2	12	PUBLICO
Além de Alfama, Mouraria e Castelo, alojamento local vai ser suspenso no Bairro Alto e Madragoa	2018-10-11	https://arquivo.pt/noFrame/replay/20181011170056/https://www.publico.pt/	0	16	PUBLICO
A mancha do alojamento local alarga-se à periferia	2018-10-11	https://arquivo.pt/noFrame/replay/20181011170056/https://www.publico.pt/	1	8	PUBLICO
Sexualidade: a escola fica muito melhor quando mostra todas as cores	2018-10-11	https://arquivo.pt/noFrame/replay/20181011170056/https://www.publico.pt/	2	11	PUBLICO
Furacão Michael a caminho da Carolina do Sul e da Carolina do Norte	2018-10-11	https://arquivo.pt/noFrame/replay/20181011170056/https://www.publico.pt/	3	13	PUBLICO
Israel impede estudante americana de entrar no país por apoio a boicote	2018-10-11	https://arquivo.pt/noFrame/replay/20181011170056/https://www.publico.pt/	4	12	PUBLICO
Memorando de Tancos não existe no Ministério da Defesa	2018-10-11	https://arquivo.pt/noFrame/replay/20181011170056/https://www.publico.pt/	5	9	PUBLICO
Lei do arrendamento urbano: PS negoceia alterações com a direita à falta de apoio do PCP	2018-10-12	https://arquivo.pt/noFrame/replay/20181012071918/http://expresso.pt/	0	16	EXPRESSO
OE2019. Manuais escolares passam a ser gratuitos até ao 12º ano	2018-10-12	https://arquivo.pt/noFrame/replay/20181012071918/http://expresso.pt/	2	11	EXPRESSO
Aumento extraordinário de pensões avança já em janeiro	2018-10-12	https://arquivo.pt/noFrame/replay/20181012071918/http://expresso.pt/	5	8	EXPRESSO
Já há acordo. Menos aviões da Força Aérea no Montijo custa 115 milhões	2018-10-12	https://arquivo.pt/noFrame/replay/20181012231749/https://publico.pt/	5	13	PUBLICO
Administração da RTP nomeia Maria Flor Pedroso para directora de Informação	2018-10-12	https://arquivo.pt/noFrame/replay/20181012231749/https://publico.pt/	3	11	PUBLICO
Acaba o tiro ao pombo e sacos de plástico aumentam para 12 cêntimos	2018-10-12	https://arquivo.pt/noFrame/replay/20181012231749/https://publico.pt/	2	13	PUBLICO
Marcelo preocupado com falta de procuradores para investigar corrupção	2018-10-12	https://arquivo.pt/noFrame/replay/20181012231749/https://publico.pt/	1	9	PUBLICO
Ministro da Defesa demite-se do Governo	2018-10-12	https://arquivo.pt/noFrame/replay/20181012231749/https://publico.pt/	0	6	PUBLICO
OE2019. Governo baixa IVA da luz relativo à potência contratada	2018-10-12	https://arquivo.pt/noFrame/replay/20181012071918/http://expresso.pt/	1	10	EXPRESSO
Núcleo do furacão Leslie deverá passar afastado da Madeira. TAP cancela voos	2018-10-12	https://arquivo.pt/noFrame/replay/20181012231749/https://publico.pt/	4	12	PUBLICO
Governo vai aliviar cortes nas reformas antecipadas a partir de janeiro	2018-10-12	https://arquivo.pt/noFrame/replay/20181012071918/http://expresso.pt/	4	11	EXPRESSO
OE2019. Autarquias afetadas pelos incêndios vão poder furar limites de endividamento	2018-10-12	https://arquivo.pt/noFrame/replay/20181012071918/http://expresso.pt/	3	11	EXPRESSO
Os bastidores da operação que fez cair o ministro	2018-10-13	https://arquivo.pt/noFrame/replay/20181013170214/https://www.publico.pt/	1	9	PUBLICO
Reformas antecipadas aos 60 anos sem cortes avançam em Outubro de 2019	2018-10-13	https://arquivo.pt/noFrame/replay/20181013170214/https://www.publico.pt/	2	12	PUBLICO
Tempestade Leslie: voos cancelados, maratona adiada e treze distritos em alerta vermelho. Houve três feridos na Madeira	2018-10-13	https://arquivo.pt/noFrame/replay/20181013170214/https://www.publico.pt/	0	17	PUBLICO
BE anuncia corte de 5% na factura da luz	2018-10-13	https://arquivo.pt/noFrame/replay/20181013170214/https://www.publico.pt/	3	9	PUBLICO
SIRESP escapa ao pagamento de multas por falhas nos incêndios	2018-10-13	https://arquivo.pt/noFrame/replay/20181013170214/https://www.publico.pt/	5	10	PUBLICO
Roubo de Tancos não fica arrumado com substituição de ministro da Defesa	2018-10-15	https://arquivo.pt/noFrame/replay/20181015170229/https://www.publico.pt/	5	12	PUBLICO
Costa nega problemas por ministros entrarem com Orçamento feito por antecessores	2018-10-15	https://arquivo.pt/noFrame/replay/20181015170229/https://www.publico.pt/	4	11	PUBLICO
Propinas, pensões e IRS: o que já sabemos do Orçamento do Estado	2018-10-15	https://arquivo.pt/noFrame/replay/20181015170229/https://www.publico.pt/	3	12	PUBLICO
Setenta mil consumidores continuam sem energia eléctrica	2018-10-15	https://arquivo.pt/noFrame/replay/20181015170229/https://www.publico.pt/	2	7	PUBLICO
Detido condutor de camião que circulou em contramão na Segunda Circular	2018-10-15	https://arquivo.pt/noFrame/replay/20181015170229/https://www.publico.pt/	1	11	PUBLICO
Ex-presidente do BPP João Rendeiro condenado a cinco anos com pena suspensa	2018-10-15	https://arquivo.pt/noFrame/replay/20181015170229/https://www.publico.pt/	0	12	PUBLICO
O momento zero do Pinhal de Leiria	2018-10-15	https://arquivo.pt/noFrame/replay/20181015044231/https://www.publico.pt/	0	7	PUBLICO
Para esta vítima a condenação dos seus violadores soube-lhe a absolvição	2018-10-15	https://arquivo.pt/noFrame/replay/20181015044231/https://www.publico.pt/	1	11	PUBLICO
Uma remodelação com peso político	2018-10-15	https://arquivo.pt/noFrame/replay/20181015044231/https://www.publico.pt/	2	5	PUBLICO
Esquerda desvaloriza e direita critica falta de rasgo das mudanças no Governo	2018-10-15	https://arquivo.pt/noFrame/replay/20181015044231/https://www.publico.pt/	3	12	PUBLICO
A arte de transformar derrotas em vitórias	2018-10-15	https://arquivo.pt/noFrame/replay/20181015044231/https://www.publico.pt/	4	7	PUBLICO
EDP declara emergência em Coimbra e pondera pedir ajuda internacional	2018-10-15	https://arquivo.pt/noFrame/replay/20181015044231/https://www.publico.pt/	5	10	PUBLICO
João Galamba obriga Centeno a corrigir o Orçamento	2018-10-16	https://arquivo.pt/noFrame/replay/20181016235322/http://expresso.pt/	5	8	EXPRESSO
Tempestade provocou prejuízos superiores a €32 milhões na Figueira da Foz	2018-10-16	https://arquivo.pt/noFrame/replay/20181016235322/http://expresso.pt/	3	11	EXPRESSO
Integração de precários no Estado só estará concluída em 2019	2018-10-16	https://arquivo.pt/noFrame/replay/20181016170300/https://www.publico.pt/	0	10	PUBLICO
João Ribas diz que foi obrigado pela administração a tirar duas fotografias da exposição de Mapplethorpe	2018-10-16	https://arquivo.pt/noFrame/replay/20181016170300/https://www.publico.pt/	1	16	PUBLICO
Carga fiscal deve atingir novo máximo este ano	2018-10-16	https://arquivo.pt/noFrame/replay/20181016170300/https://www.publico.pt/	3	8	PUBLICO
Dez coisas que mudam na sua vida com o novo Orçamento	2018-10-16	https://arquivo.pt/noFrame/replay/20181016170300/https://www.publico.pt/	4	11	PUBLICO
Marcelo considera inevitável que Orçamento esteja contaminado por clima eleitoralista	2018-10-16	https://arquivo.pt/noFrame/replay/20181016170300/https://www.publico.pt/	5	10	PUBLICO
Galamba mais nove. Quem são os novos ajudantes dos ministros	2018-10-16	https://arquivo.pt/noFrame/replay/20181016235322/http://expresso.pt/	4	10	EXPRESSO
Esquerda: a luta continua no andar de baixo	2018-10-16	https://arquivo.pt/noFrame/replay/20181016235322/http://expresso.pt/	0	8	EXPRESSO
Arrendamento. UTAO desconfia da eficácia de benefícios fiscais aos senhorios	2018-10-16	https://arquivo.pt/noFrame/replay/20181016235322/http://expresso.pt/	1	10	EXPRESSO
Passes sociais mais baratos só a partir de 1 de abril	2018-10-16	https://arquivo.pt/noFrame/replay/20181016235322/http://expresso.pt/	2	11	EXPRESSO
Chefe de Estado Maior do Exército demite-se	2018-10-17	https://arquivo.pt/noFrame/replay/20181017170009/https://www.publico.pt/	0	7	PUBLICO
A partir de 2020, os autocarros da Grande Lisboa vão ter marca única: Carris Metropolitana	2018-10-17	https://arquivo.pt/noFrame/replay/20181017170009/https://www.publico.pt/	1	15	PUBLICO
Governo limita acesso à reforma antecipada na Segurança Social	2018-10-17	https://arquivo.pt/noFrame/replay/20181017170009/https://www.publico.pt/	2	9	PUBLICO
Recuperação integral do tempo de serviço dos professores na Madeira começa a 1 de Janeiro	2018-10-17	https://arquivo.pt/noFrame/replay/20181017170009/https://www.publico.pt/	3	15	PUBLICO
UE mostra abertura para alargar período de transição do Brexit	2018-10-17	https://arquivo.pt/noFrame/replay/20181017170009/https://www.publico.pt/	4	10	PUBLICO
Portugueses com pouco interesse nas europeias e baixa confiança nos partidos	2018-10-17	https://arquivo.pt/noFrame/replay/20181017170009/https://www.publico.pt/	5	11	PUBLICO
Mobilidade sustentável: cinco exemplos lá fora para nos movermos sem poluir tanto	2018-10-18	https://arquivo.pt/noFrame/replay/20181018170010/https://www.publico.pt/	5	12	PUBLICO
Presidente do Turismo do Norte detido por suspeitas de corrupção	2018-10-18	https://arquivo.pt/noFrame/replay/20181018170010/https://www.publico.pt/	3	10	PUBLICO
Eleitoralista? A análise do OE 2019 pelos jornalistas do PÚBLICO	2018-10-18	https://arquivo.pt/noFrame/replay/20181018170010/https://www.publico.pt/	1	10	PUBLICO
Comandos: O médico disse que nunca tinha visto nada assim, contou o pai do jovem que morreu	2018-10-18	https://arquivo.pt/noFrame/replay/20181018170010/https://www.publico.pt/	0	17	PUBLICO
César admite corrigir Orçamento para que reformas antecipadas não tenham norma travão	2018-10-18	https://arquivo.pt/noFrame/replay/20181018170010/https://www.publico.pt/	4	12	PUBLICO
Jovem vítima de AVC acusa polícias de o agredirem física e verbalmente	2018-10-19	https://arquivo.pt/noFrame/replay/20181019170047/https://www.publico.pt/	0	12	PUBLICO
A violência de não haver dinheiro para pagar a renda	2018-10-19	https://arquivo.pt/noFrame/replay/20181019170047/https://www.publico.pt/	1	10	PUBLICO
Tribunal Europeu ordena à Polónia que suspenda imediatamente reforma judicial	2018-10-19	https://arquivo.pt/noFrame/replay/20181019170047/https://www.publico.pt/	2	10	PUBLICO
Flávio Bolsonaro diz ter sido banido do WhatsApp	2018-10-19	https://arquivo.pt/noFrame/replay/20181019170047/https://www.publico.pt/	3	8	PUBLICO
Estou infiltrado num grupo de apoio ao Bolsonaro no WhatsApp	2018-10-19	https://arquivo.pt/noFrame/replay/20181019170047/https://www.publico.pt/	5	10	PUBLICO
PT pede impugnação da candidatura de Bolsonaro	2018-10-19	https://arquivo.pt/noFrame/replay/20181019170047/https://www.publico.pt/	4	7	PUBLICO
Fake news: no Brasil, as pessoas não querem mais saber dos factos, só das convicções	2018-10-20	https://arquivo.pt/noFrame/replay/20181020170054/https://www.publico.pt/	0	15	PUBLICO
Rui Rio vai propor voto do PSD contra OE 2019, uma orgia orçamental	2018-10-20	https://arquivo.pt/noFrame/replay/20181020170054/https://www.publico.pt/	1	13	PUBLICO
Governo: é absolutamente inaceitável divulgar fotografias de suspeitos detidos	2018-10-20	https://arquivo.pt/noFrame/replay/20181020170054/https://www.publico.pt/	3	9	PUBLICO
Fragmentos de Luzia recuperados dos escombros do Museu Nacional do Rio	2018-10-20	https://arquivo.pt/noFrame/replay/20181020170054/https://www.publico.pt/	4	11	PUBLICO
Marcelo garante desconhecer factos sobre reaparecimento das armas	2018-10-20	https://arquivo.pt/noFrame/replay/20181020170054/https://www.publico.pt/	5	8	PUBLICO
Bloco de Esquerda anuncia voto a favor do OE na generalidade	2018-10-20	https://arquivo.pt/noFrame/replay/20181020170054/https://www.publico.pt/	2	11	PUBLICO
Em Santa Catarina, Lisboa enfrenta os seus monstros	2018-10-21	https://arquivo.pt/noFrame/replay/20181021170011/https://www.publico.pt/	3	8	PUBLICO
O relógio de 21 milhões de Catarina Martins e outras fake news à portuguesa	2018-10-21	https://arquivo.pt/noFrame/replay/20181021170011/https://www.publico.pt/	2	14	PUBLICO
Líder da UGT desafia António Costa a cumprir expectativas dos professores	2018-10-21	https://arquivo.pt/noFrame/replay/20181021170011/https://www.publico.pt/	5	11	PUBLICO
Marco António Costa espera que Passos Coelho regresse	2018-10-21	https://arquivo.pt/noFrame/replay/20181021170011/https://www.publico.pt/	4	8	PUBLICO
Surgiu perante mim uma mulher com ar simples e tímido	2018-10-21	https://arquivo.pt/noFrame/replay/20181021170011/https://www.publico.pt/	1	10	PUBLICO
Vasco Pulido Valente: Nós, os portugueses, somos óptimos	2018-10-21	https://arquivo.pt/noFrame/replay/20181021170011/https://www.publico.pt/	0	8	PUBLICO
Tribunal de Monsanto condena argentinos violentos a 18 anos de cadeia	2018-10-22	https://arquivo.pt/noFrame/replay/20181022170056/https://www.publico.pt/	1	11	PUBLICO
Dois directores do Hospital de São João demitem-se	2018-10-22	https://arquivo.pt/noFrame/replay/20181022170056/https://www.publico.pt/	2	8	PUBLICO
Embarcação Mestre Silva localizada no fundo do mar	2018-10-22	https://arquivo.pt/noFrame/replay/20181022170056/https://www.publico.pt/	3	8	PUBLICO
Residência oficial do presidente da Câmara de Lisboa disponível para alojamento local	2018-10-22	https://arquivo.pt/noFrame/replay/20181022170056/https://www.publico.pt/	4	12	PUBLICO
Como num hotel: a satisfação de quem consegue um lugar numa residência	2018-10-22	https://arquivo.pt/noFrame/replay/20181022170056/https://www.publico.pt/	5	12	PUBLICO
Decisão inédita: Comissão Europeia chumba Orçamento de Itália	2018-10-23	https://arquivo.pt/noFrame/replay/20181023170055/https://www.publico.pt/	0	8	PUBLICO
Marcelo faz tabu sobre livro de Cavaco: Não comentarei até ao fim da minha vida	2018-10-23	https://arquivo.pt/noFrame/replay/20181023170055/https://www.publico.pt/	3	15	PUBLICO
Erdogan garante que morte de Khashoggi no consulado saudita em Istambul foi planeada	2018-10-23	https://arquivo.pt/noFrame/replay/20181023170055/https://www.publico.pt/	4	13	PUBLICO
Candidata à liderança da JS com erros no currículo	2018-10-23	https://arquivo.pt/noFrame/replay/20181023170055/https://www.publico.pt/	5	9	PUBLICO
António Costa: Portugal 2020 tem mais 5000 milhões para investimento	2018-10-23	https://arquivo.pt/noFrame/replay/20181023170055/https://www.publico.pt/	2	10	PUBLICO
Carlos César arrasa Cavaco: infeliz falta de sentido de Estado e pouca valentia na autocrítica	2018-10-24	https://arquivo.pt/noFrame/replay/20181024090255/http://expresso.pt/	0	15	EXPRESSO
Khashoggi. Trump critica Arábia Saudita por ter orquestrado plano e encobrimento	2018-10-24	https://arquivo.pt/noFrame/replay/20181024090255/http://expresso.pt/	5	11	EXPRESSO
Trump assina ordem executiva com sanções contra pessoas ou empresas que interfiram nas eleições	2018-10-24	https://arquivo.pt/noFrame/replay/20181024090255/http://expresso.pt/	4	14	EXPRESSO
Engenhos explosivos enviados para Hillary Clinton, Barack Obama e CNN	2018-10-24	https://arquivo.pt/noFrame/replay/20181024170059/https://www.publico.pt/	0	10	PUBLICO
Bolsonaro desce entre os evangélicos e diz que vai acabar com coitadismos	2018-10-24	https://arquivo.pt/noFrame/replay/20181024170059/https://www.publico.pt/	1	12	PUBLICO
Vieira da Silva remete travão às reformas antecipadas para o futuro	2018-10-24	https://arquivo.pt/noFrame/replay/20181024170059/https://www.publico.pt/	4	11	PUBLICO
Portugueses são os europeus que mais confiam nas vacinas	2018-10-24	https://arquivo.pt/noFrame/replay/20181024170059/https://www.publico.pt/	3	9	PUBLICO
Parlamento Europeu quer proibir venda de produtos de plástico de utilização única a partir de 2021	2018-10-24	https://arquivo.pt/noFrame/replay/20181024170059/https://www.publico.pt/	2	16	PUBLICO
Azeredo Lopes não será ouvido tão cedo sobre Tancos	2018-10-25	https://arquivo.pt/noFrame/replay/20181025170010/https://www.publico.pt/	0	9	PUBLICO
Haddad ou Bolsonaro? Eu não votaria no Brasil, diz Assunção Cristas	2018-10-25	https://arquivo.pt/noFrame/replay/20181025170010/https://www.publico.pt/	4	11	PUBLICO
Presidente do Turismo do Norte fica em prisão preventiva	2018-10-25	https://arquivo.pt/noFrame/replay/20181025170010/https://www.publico.pt/	2	9	PUBLICO
Portugal já avisou UE que vai manter mudança da hora	2018-10-25	https://arquivo.pt/noFrame/replay/20181025170010/https://www.publico.pt/	1	10	PUBLICO
Polícia detém suspeito do envio de bombas nos Estados Unidos	2018-10-26	https://arquivo.pt/noFrame/replay/20181026170058/https://www.publico.pt/	0	10	PUBLICO
Então não vamos poder matar os bandidos? Três dias no submundo do WhatsApp brasileiro	2018-10-26	https://arquivo.pt/noFrame/replay/20181026170058/https://www.publico.pt/	1	14	PUBLICO
Apenas 32% dos homens portugueses gozaram de licença de paternidade	2018-10-26	https://arquivo.pt/noFrame/replay/20181026170058/https://www.publico.pt/	2	10	PUBLICO
Quando tentamos censurar a linguagem das pessoas, estamos a tentar censurar os sentimentos	2018-10-26	https://arquivo.pt/noFrame/replay/20181026170058/https://www.publico.pt/	3	13	PUBLICO
Costa diz que desconhece memorando sobre furto de material militar	2018-10-26	https://arquivo.pt/noFrame/replay/20181026170058/https://www.publico.pt/	4	10	PUBLICO
Houve mais greves durante o Governo Costa do que com Passos	2018-10-26	https://arquivo.pt/noFrame/replay/20181026170058/https://www.publico.pt/	5	11	PUBLICO
Juiz Joaquim Barbosa declara apoio a Haddad. Ciro Gomes mantém silêncio	2018-10-27	https://arquivo.pt/noFrame/replay/20181027170056/https://www.publico.pt/	0	11	PUBLICO
Tiroteio em sinagoga de Pittsburgh faz várias vítimas	2018-10-27	https://arquivo.pt/noFrame/replay/20181027170056/https://www.publico.pt/	2	8	PUBLICO
Joana Marques Vidal só fala de Tancos nas instâncias próprias	2018-10-27	https://arquivo.pt/noFrame/replay/20181027170056/https://www.publico.pt/	4	10	PUBLICO
Marcelo quer rapidez para evitar indecisão, hesitação, suspeição na opinião pública	2018-10-27	https://arquivo.pt/noFrame/replay/20181027170056/https://www.publico.pt/	3	11	PUBLICO
A perda do Brasil por alguns (espero que poucos...) anos	2018-10-27	https://arquivo.pt/noFrame/replay/20181027170056/https://www.publico.pt/	5	10	PUBLICO
Costa diz que PSD tem que se decidir sobre o que acha do orçamento	2018-10-28	https://arquivo.pt/noFrame/replay/20181028180054/https://www.publico.pt/	1	14	PUBLICO
Morreu José Sarmento de Matos, o historiador que preferia ser olisipógrafo	2018-10-28	https://arquivo.pt/noFrame/replay/20181028180054/https://www.publico.pt/	2	11	PUBLICO
Barcelona arrasa Real Madrid no clássico	2018-10-28	https://arquivo.pt/noFrame/replay/20181028180054/https://www.publico.pt/	3	6	PUBLICO
Dia decisivo no Brasil. Urnas já encerraram em Portugal	2018-10-28	https://arquivo.pt/noFrame/replay/20181028180054/https://www.publico.pt/	0	9	PUBLICO
Progressão de carreiras nas Forças Armadas descongelada ainda este ano	2018-10-28	https://arquivo.pt/noFrame/replay/20181028180054/https://www.publico.pt/	4	10	PUBLICO
Descobertos destroços após queda de avião na Indonésia com 189 pessoas a bordo	2018-10-29	https://arquivo.pt/noFrame/replay/20181029180013/https://www.publico.pt/	5	13	PUBLICO
Merkel não se recandidata à chefia da CDU mas quer acabar mandato de chanceler até 2021	2018-10-29	https://arquivo.pt/noFrame/replay/20181029180013/https://www.publico.pt/	4	16	PUBLICO
Quem suceder a Merkel na chefia da CDU não vai durar muito tempo no cargo	2018-10-29	https://arquivo.pt/noFrame/replay/20181029180013/https://www.publico.pt/	3	15	PUBLICO
Cristiano Ronaldo: Claro que essa história interfere na minha vida	2018-10-29	https://arquivo.pt/noFrame/replay/20181029180013/https://www.publico.pt/	1	10	PUBLICO
Cinco pontos para resumir a vitória de Bolsonaro (e quatro opiniões sobre ela)	2018-10-29	https://arquivo.pt/noFrame/replay/20181029180013/https://www.publico.pt/	2	13	PUBLICO
Centeno diz que acaba adicional do ISP para a gasolina	2018-10-29	https://arquivo.pt/noFrame/replay/20181029180013/https://www.publico.pt/	0	10	PUBLICO
Há uma direita encantada pelos cantos de sereia de extremistas como Bolsonaro, alerta Assis	2018-10-30	https://arquivo.pt/noFrame/replay/20181030180224/https://www.publico.pt/	1	14	PUBLICO
Mais de um milhar de azinheiras arrancadas para dar lugar a olival intensivo	2018-10-30	https://arquivo.pt/noFrame/replay/20181030180224/https://www.publico.pt/	2	13	PUBLICO
Passes de baixo custo serão para todo o país, confirma Governo	2018-10-30	https://arquivo.pt/noFrame/replay/20181030180224/https://www.publico.pt/	0	11	PUBLICO
Comprar uma casa em Portugal custa quase mil euros o metro quadrado	2018-10-30	https://arquivo.pt/noFrame/replay/20181030180224/https://www.publico.pt/	5	12	PUBLICO
Vereadores de Rui Moreira aprovam sozinhos o Orçamento para 2019	2018-10-30	https://arquivo.pt/noFrame/replay/20181030180224/https://www.publico.pt/	4	10	PUBLICO
EUA aproveitam caso Khashoggi para pedir fim das hostilidades no Iémen	2018-10-31	https://arquivo.pt/noFrame/replay/20181031180052/https://www.publico.pt/	4	11	PUBLICO
Decisão histórica: condenado a prisão efectiva por esventrar cadela grávida	2018-10-31	https://arquivo.pt/noFrame/replay/20181031180052/https://www.publico.pt/	0	10	PUBLICO
Khashoggi foi estrangulado assim que entrou no consulado	2018-10-31	https://arquivo.pt/noFrame/replay/20181031180052/https://www.publico.pt/	1	8	PUBLICO
